DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR
19/03/2022;AF10545;9;l4
19/03/2022;AF10546;3;l1
19/03/2022;AF10547;3;l3
19/03/2022;AF10548;5;l2
19/03/2022;AF10549;5;l3
19/03/2022;AF10550;5;l2
19/03/2022;AF10551;4;l3
19/03/2022;AF10552;4;l3
19/03/2022;AF10553;5;l3
19/03/2022;AF10554;2;l2
19/03/2022;AF10555;7;l1
19/03/2022;AF10556;1;l2
19/03/2022;AF10557;7;l3
19/03/2022;AF10558;5;l3
19/03/2022;AF10559;2;l3
19/03/2022;AF10560;5;l1
19/03/2022;AF10561;2;l1
19/03/2022;AF10562;5;l1
19/03/2022;AF10563;3;l2
19/03/2022;AF10564;2;l1
19/03/2022;AF10565;6;l2
19/03/2022;AF10566;5;l3
19/03/2022;AF10567;5;l3
19/03/2022;AF10568;3;l2
19/03/2022;AF10569;1;l3
19/03/2022;AF10570;4;l1
19/03/2022;AF10571;9;l1
19/03/2022;AF10572;9;l1
19/03/2022;AF10573;5;l2
19/03/2022;AF10574;3;l3
19/03/2022;AF10575;1;l1
19/03/2022;AF10576;9;l2
19/03/2022;AF10577;6;l2
19/03/2022;AF10578;3;l2
19/03/2022;AF10579;1;l3
19/03/2022;AF10580;3;l2
19/03/2022;AF10581;1;l3
19/03/2022;AF10582;1;l1
19/03/2022;AF10583;2;l3
19/03/2022;AF10584;3;l2
19/03/2022;AF10585;6;l1
19/03/2022;AF10586;3;l3
19/03/2022;AF10587;1;l3
19/03/2022;AF10588;5;l1
19/03/2022;AF10589;5;l2
19/03/2022;AF10590;6;l2
19/03/2022;AF10591;5;l2
19/03/2022;AF10592;2;l1
19/03/2022;AF10593;7;l1
19/03/2022;AF10594;1;l4
19/03/2022;AF10595;2;l2
19/03/2022;AF10596;5;l1
19/03/2022;AF10597;6;l1
19/03/2022;AF10598;5;l2
19/03/2022;AF10599;9;l3
19/03/2022;AF10600;1;l3
19/03/2022;AF10601;9;l2
19/03/2022;AF10602;5;l3
19/03/2022;AF10603;5;l2
19/03/2022;AF10604;4;l1
19/03/2022;AF10605;9;l2
19/03/2022;AF10606;2;l2
19/03/2022;AF10607;3;l2
19/03/2022;AF10608;7;l2
19/03/2022;AF10609;9;l2
19/03/2022;AF10610;4;l2
19/03/2022;AF10611;5;l3
19/03/2022;AF10612;3;l1
19/03/2022;AF10613;6;l3
19/03/2022;AF10614;3;l2
19/03/2022;AF10615;7;l3
19/03/2022;AF10616;3;l2
19/03/2022;AF10617;3;l4
19/03/2022;AF10618;2;l1
19/03/2022;AF10619;2;l1
19/03/2022;AF10620;4;l1
19/03/2022;AF10621;5;l1
19/03/2022;AF10622;3;l1
19/03/2022;AF10623;6;l3
19/03/2022;AF10624;6;l1
19/03/2022;AF10625;2;l3
19/03/2022;AF10626;9;l1
19/03/2022;AF10627;5;l2
19/03/2022;AF10628;6;l3
19/03/2022;AF10629;5;l1
19/03/2022;AF10630;6;l3
19/03/2022;AF10631;3;l4
19/03/2022;AF10632;2;l1
19/03/2022;AF10633;6;l2
19/03/2022;AF10634;2;l3
19/03/2022;AF10635;9;l1
19/03/2022;AF10636;4;l2
19/03/2022;AF10637;1;l2
19/03/2022;AF10638;2;l3
19/03/2022;AF10639;1;l3
19/03/2022;AF10640;1;l1
19/03/2022;AF10641;2;l3
19/03/2022;AF10642;6;l1
19/03/2022;AF10643;3;l3
19/03/2022;AF10644;4;l3
19/03/2022;AF10645;2;l2
19/03/2022;AF10646;2;l1
19/03/2022;AF10647;1;l4
19/03/2022;AF10648;6;l2
19/03/2022;AF10649;3;l1
19/03/2022;AF10650;6;l2
19/03/2022;AF10651;1;l1
19/03/2022;AF10652;7;l1
19/03/2022;AF10653;1;l4
19/03/2022;AF10654;3;l2
19/03/2022;AF10655;2;l3
19/03/2022;AF10656;3;l2
19/03/2022;AF10657;4;l2
19/03/2022;AF10658;7;l2
19/03/2022;AF10659;2;l2
19/03/2022;AF10660;7;l3
19/03/2022;AF10661;9;l4
19/03/2022;AF10662;7;l4
19/03/2022;AF10663;4;l2
19/03/2022;AF10664;7;l1
19/03/2022;AF10665;9;l2
19/03/2022;AF10666;5;l3
19/03/2022;AF10667;1;l2
19/03/2022;AF10668;9;l3
19/03/2022;AF10669;3;l3
19/03/2022;AF10670;4;l2
19/03/2022;AF10671;5;l1
19/03/2022;AF10672;3;l2
19/03/2022;AF10673;2;l3
19/03/2022;AF10674;1;l2
19/03/2022;AF10675;9;l4
19/03/2022;AF10676;4;l1
19/03/2022;AF10677;2;l4
19/03/2022;AF10678;3;l4
19/03/2022;AF10679;2;l1
19/03/2022;AF10680;7;l2
19/03/2022;AF10681;4;l1
19/03/2022;AF10682;5;l4
19/03/2022;AF10683;5;l1
19/03/2022;AF10684;2;l3
19/03/2022;AF10685;4;l1
19/03/2022;AF10686;4;l3
19/03/2022;AF10687;6;l3
20/03/2022;AF10688;3;l3
20/03/2022;AF10689;4;l4
20/03/2022;AF10690;1;l2
20/03/2022;AF10691;3;l3
20/03/2022;AF10692;9;l2
20/03/2022;AF10693;4;l1
20/03/2022;AF10694;2;l3
20/03/2022;AF10695;3;l3
20/03/2022;AF10696;6;l3
20/03/2022;AF10697;2;l3
20/03/2022;AF10698;3;l1
20/03/2022;AF10699;6;l1
20/03/2022;AF10700;4;l3
20/03/2022;AF10701;7;l1
20/03/2022;AF10702;1;l1
20/03/2022;AF10703;1;l2
20/03/2022;AF10704;5;l2
20/03/2022;AF10705;6;l3
20/03/2022;AF10706;5;l2
20/03/2022;AF10707;9;l1
20/03/2022;AF10708;5;l4
20/03/2022;AF10709;2;l2
20/03/2022;AF10710;3;l2
20/03/2022;AF10711;3;l3
20/03/2022;AF10712;7;l1
20/03/2022;AF10713;6;l2
20/03/2022;AF10714;3;l2
20/03/2022;AF10715;3;l3
20/03/2022;AF10716;6;l3
20/03/2022;AF10717;9;l1
20/03/2022;AF10718;2;l1
20/03/2022;AF10719;7;l2
20/03/2022;AF10720;2;l3
20/03/2022;AF10721;2;l2
20/03/2022;AF10722;1;l3
20/03/2022;AF10723;4;l3
20/03/2022;AF10724;2;l2
20/03/2022;AF10725;1;l2
20/03/2022;AF10726;5;l1
20/03/2022;AF10727;3;l2
20/03/2022;AF10728;5;l3
20/03/2022;AF10729;6;l1
20/03/2022;AF10730;2;l2
20/03/2022;AF10731;3;l3
20/03/2022;AF10732;4;l1
20/03/2022;AF10733;2;l2
20/03/2022;AF10734;3;l1
20/03/2022;AF10735;2;l2
20/03/2022;AF10736;2;l2
20/03/2022;AF10737;2;l2
20/03/2022;AF10738;9;l4
20/03/2022;AF10739;3;l2
20/03/2022;AF10740;2;l3
20/03/2022;AF10741;9;l2
20/03/2022;AF10742;3;l2
20/03/2022;AF10743;1;l3
20/03/2022;AF10744;2;l1
20/03/2022;AF10745;4;l2
20/03/2022;AF10746;7;l1
20/03/2022;AF10747;1;l1
20/03/2022;AF10748;3;l3
20/03/2022;AF10749;3;l3
20/03/2022;AF10750;4;l3
20/03/2022;AF10751;2;l3
20/03/2022;AF10752;1;l1
20/03/2022;AF10753;5;l3
20/03/2022;AF10754;2;l1
20/03/2022;AF10755;2;l4
20/03/2022;AF10756;1;l1
20/03/2022;AF10757;7;l3
20/03/2022;AF10758;1;l4
20/03/2022;AF10759;1;l1
20/03/2022;AF10760;6;l2
20/03/2022;AF10761;2;l1
20/03/2022;AF10762;2;l3
20/03/2022;AF10763;4;l4
20/03/2022;AF10764;3;l3
20/03/2022;AF10765;6;l4
20/03/2022;AF10766;7;l1
20/03/2022;AF10767;2;l4
20/03/2022;AF10768;4;l2
20/03/2022;AF10769;3;l2
20/03/2022;AF10770;1;l2
20/03/2022;AF10771;1;l1
20/03/2022;AF10772;7;l1
20/03/2022;AF10773;6;l1
20/03/2022;AF10774;2;l2
20/03/2022;AF10775;3;l4
20/03/2022;AF10776;9;l2
20/03/2022;AF10777;3;l3
20/03/2022;AF10778;2;l4
20/03/2022;AF10779;3;l4
20/03/2022;AF10780;5;l1
20/03/2022;AF10781;5;l3
20/03/2022;AF10782;2;l2
20/03/2022;AF10783;2;l1
20/03/2022;AF10784;1;l3
20/03/2022;AF10785;4;l2
20/03/2022;AF10786;1;l3
20/03/2022;AF10787;2;l2
20/03/2022;AF10788;2;l4
20/03/2022;AF10789;4;l3
20/03/2022;AF10790;2;l3
20/03/2022;AF10791;1;l3
20/03/2022;AF10792;1;l1
20/03/2022;AF10793;2;l3
20/03/2022;AF10794;6;l2
20/03/2022;AF10795;2;l3
20/03/2022;AF10796;3;l1
20/03/2022;AF10797;2;l2
20/03/2022;AF10798;2;l2
20/03/2022;AF10799;3;l1
20/03/2022;AF10800;3;l3
20/03/2022;AF10801;3;l1
20/03/2022;AF10802;3;l3
20/03/2022;AF10803;9;l3
20/03/2022;AF10804;2;l3
20/03/2022;AF10805;5;l2
20/03/2022;AF10806;3;l3
20/03/2022;AF10807;2;l2
20/03/2022;AF10808;2;l1
20/03/2022;AF10809;4;l1
20/03/2022;AF10810;7;l1
20/03/2022;AF10811;2;l3
20/03/2022;AF10812;2;l3
20/03/2022;AF10813;3;l3
20/03/2022;AF10814;3;l3
20/03/2022;AF10815;1;l2
20/03/2022;AF10816;2;l2
20/03/2022;AF10817;7;l2
20/03/2022;AF10818;5;l1
20/03/2022;AF10819;5;l4
20/03/2022;AF10820;2;l3
20/03/2022;AF10821;2;l4
20/03/2022;AF10822;6;l4
20/03/2022;AF10823;1;l3
20/03/2022;AF10824;6;l3
20/03/2022;AF10825;2;l3
20/03/2022;AF10826;9;l2
21/03/2022;AF10827;9;l3
21/03/2022;AF10828;6;l3
21/03/2022;AF10829;2;l1
21/03/2022;AF10830;2;l1
21/03/2022;AF10831;9;l2
21/03/2022;AF10832;2;l3
21/03/2022;AF10833;2;l2
21/03/2022;AF10834;2;l3
21/03/2022;AF10835;2;l3
21/03/2022;AF10836;4;l4
21/03/2022;AF10837;1;l1
21/03/2022;AF10838;5;l2
21/03/2022;AF10839;7;l3
21/03/2022;AF10840;6;l2
21/03/2022;AF10841;2;l3
21/03/2022;AF10842;4;l1
21/03/2022;AF10843;2;l2
21/03/2022;AF10844;6;l1
21/03/2022;AF10845;3;l3
21/03/2022;AF10846;3;l3
21/03/2022;AF10847;6;l2
21/03/2022;AF10848;2;l1
21/03/2022;AF10849;3;l3
21/03/2022;AF10850;7;l1
21/03/2022;AF10851;9;l2
21/03/2022;AF10852;3;l1
21/03/2022;AF10853;5;l3
21/03/2022;AF10854;3;l3
21/03/2022;AF10855;2;l3
21/03/2022;AF10856;5;l2
21/03/2022;AF10857;6;l2
21/03/2022;AF10858;9;l1
21/03/2022;AF10859;1;l3
21/03/2022;AF10860;3;l2
21/03/2022;AF10861;9;l1
21/03/2022;AF10862;5;l4
21/03/2022;AF10863;2;l1
21/03/2022;AF10864;6;l1
21/03/2022;AF10865;4;l2
21/03/2022;AF10866;2;l4
21/03/2022;AF10867;3;l3
21/03/2022;AF10868;9;l2
21/03/2022;AF10869;2;l1
21/03/2022;AF10870;1;l3
21/03/2022;AF10871;3;l2
21/03/2022;AF10872;5;l2
21/03/2022;AF10873;3;l3
21/03/2022;AF10874;5;l2
21/03/2022;AF10875;7;l1
21/03/2022;AF10876;9;l2
21/03/2022;AF10877;2;l1
21/03/2022;AF10878;6;l1
21/03/2022;AF10879;5;l1
21/03/2022;AF10880;6;l1
21/03/2022;AF10881;4;l3
21/03/2022;AF10882;5;l4
21/03/2022;AF10883;2;l2
21/03/2022;AF10884;5;l3
21/03/2022;AF10885;7;l4
21/03/2022;AF10886;2;l1
21/03/2022;AF10887;1;l2
21/03/2022;AF10888;2;l2
21/03/2022;AF10889;3;l4
21/03/2022;AF10890;6;l2
21/03/2022;AF10891;5;l1
21/03/2022;AF10892;5;l3
21/03/2022;AF10893;6;l4
21/03/2022;AF10894;3;l1
21/03/2022;AF10895;9;l2
21/03/2022;AF10896;9;l1
21/03/2022;AF10897;9;l4
21/03/2022;AF10898;4;l3
21/03/2022;AF10899;1;l2
21/03/2022;AF10900;2;l2
21/03/2022;AF10901;2;l2
21/03/2022;AF10902;4;l3
21/03/2022;AF10903;2;l3
21/03/2022;AF10904;2;l3
21/03/2022;AF10905;2;l2
21/03/2022;AF10906;5;l1
21/03/2022;AF10907;7;l1
21/03/2022;AF10908;2;l1
21/03/2022;AF10909;4;l3
21/03/2022;AF10910;1;l2
21/03/2022;AF10911;2;l3
21/03/2022;AF10912;4;l4
21/03/2022;AF10913;4;l3
21/03/2022;AF10914;9;l2
21/03/2022;AF10915;2;l2
21/03/2022;AF10916;7;l3
21/03/2022;AF10917;2;l3
21/03/2022;AF10918;2;l2
21/03/2022;AF10919;6;l3
21/03/2022;AF10920;2;l3
21/03/2022;AF10921;5;l3
21/03/2022;AF10922;9;l2
21/03/2022;AF10923;1;l1
21/03/2022;AF10924;2;l2
21/03/2022;AF10925;3;l2
21/03/2022;AF10926;2;l1
21/03/2022;AF10927;6;l1
21/03/2022;AF10928;1;l2
21/03/2022;AF10929;2;l2
21/03/2022;AF10930;7;l2
21/03/2022;AF10931;9;l3
21/03/2022;AF10932;3;l1
21/03/2022;AF10933;2;l4
21/03/2022;AF10934;1;l2
21/03/2022;AF10935;3;l1
21/03/2022;AF10936;9;l2
21/03/2022;AF10937;2;l4
21/03/2022;AF10938;5;l3
21/03/2022;AF10939;4;l2
21/03/2022;AF10940;2;l1
21/03/2022;AF10941;2;l1
21/03/2022;AF10942;6;l2
21/03/2022;AF10943;4;l2
21/03/2022;AF10944;2;l3
21/03/2022;AF10945;2;l1
21/03/2022;AF10946;7;l1
22/03/2022;AF10947;3;l3
22/03/2022;AF10948;6;l2
22/03/2022;AF10949;4;l3
22/03/2022;AF10950;5;l4
22/03/2022;AF10951;2;l2
22/03/2022;AF10952;3;l4
22/03/2022;AF10953;5;l2
22/03/2022;AF10954;6;l2
22/03/2022;AF10955;3;l2
22/03/2022;AF10956;4;l4
22/03/2022;AF10957;1;l3
22/03/2022;AF10958;6;l1
22/03/2022;AF10959;2;l1
22/03/2022;AF10960;5;l3
22/03/2022;AF10961;6;l3
22/03/2022;AF10962;6;l3
22/03/2022;AF10963;1;l3
22/03/2022;AF10964;6;l2
22/03/2022;AF10965;2;l1
22/03/2022;AF10966;3;l4
22/03/2022;AF10967;2;l2
22/03/2022;AF10968;2;l1
22/03/2022;AF10969;3;l1
22/03/2022;AF10970;2;l3
22/03/2022;AF10971;3;l3
22/03/2022;AF10972;9;l3
22/03/2022;AF10973;7;l3
22/03/2022;AF10974;2;l3
22/03/2022;AF10975;9;l3
22/03/2022;AF10976;1;l1
22/03/2022;AF10977;2;l4
22/03/2022;AF10978;1;l3
22/03/2022;AF10979;3;l1
22/03/2022;AF10980;3;l1
22/03/2022;AF10981;1;l4
22/03/2022;AF10982;9;l2
22/03/2022;AF10983;6;l1
22/03/2022;AF10984;7;l2
22/03/2022;AF10985;7;l3
22/03/2022;AF10986;2;l2
22/03/2022;AF10987;6;l2
22/03/2022;AF10988;7;l1
22/03/2022;AF10989;4;l3
22/03/2022;AF10990;5;l4
22/03/2022;AF10991;2;l2
22/03/2022;AF10992;7;l2
22/03/2022;AF10993;2;l3
22/03/2022;AF10994;4;l2
22/03/2022;AF10995;5;l1
22/03/2022;AF10996;2;l3
22/03/2022;AF10997;7;l3
22/03/2022;AF10998;6;l1
22/03/2022;AF10999;7;l2
22/03/2022;AF11000;9;l1
22/03/2022;AF11001;7;l2
22/03/2022;AF11002;2;l1
22/03/2022;AF11003;4;l1
22/03/2022;AF11004;5;l1
22/03/2022;AF11005;9;l4
22/03/2022;AF11006;2;l2
22/03/2022;AF11007;2;l3
22/03/2022;AF11008;4;l3
22/03/2022;AF11009;5;l4
22/03/2022;AF11010;6;l3
22/03/2022;AF11011;4;l4
22/03/2022;AF11012;3;l2
22/03/2022;AF11013;6;l1
22/03/2022;AF11014;2;l3
22/03/2022;AF11015;2;l3
22/03/2022;AF11016;3;l2
22/03/2022;AF11017;5;l2
22/03/2022;AF11018;9;l2
22/03/2022;AF11019;7;l4
22/03/2022;AF11020;3;l3
22/03/2022;AF11021;5;l2
22/03/2022;AF11022;6;l3
22/03/2022;AF11023;6;l2
22/03/2022;AF11024;2;l2
22/03/2022;AF11025;5;l2
22/03/2022;AF11026;2;l2
22/03/2022;AF11027;3;l3
22/03/2022;AF11028;2;l2
22/03/2022;AF11029;3;l2
22/03/2022;AF11030;2;l1
22/03/2022;AF11031;9;l3
22/03/2022;AF11032;2;l2
22/03/2022;AF11033;2;l3
22/03/2022;AF11034;2;l1
22/03/2022;AF11035;2;l1
22/03/2022;AF11036;5;l3
22/03/2022;AF11037;9;l3
22/03/2022;AF11038;1;l3
22/03/2022;AF11039;2;l3
22/03/2022;AF11040;1;l2
22/03/2022;AF11041;2;l2
22/03/2022;AF11042;3;l3
22/03/2022;AF11043;3;l2
22/03/2022;AF11044;4;l2
22/03/2022;AF11045;9;l2
22/03/2022;AF11046;6;l3
22/03/2022;AF11047;4;l3
22/03/2022;AF11048;2;l2
22/03/2022;AF11049;4;l4
22/03/2022;AF11050;3;l2
22/03/2022;AF11051;6;l2
22/03/2022;AF11052;7;l2
22/03/2022;AF11053;2;l1
22/03/2022;AF11054;3;l3
22/03/2022;AF11055;9;l4
22/03/2022;AF11056;2;l3
22/03/2022;AF11057;6;l2
22/03/2022;AF11058;7;l1
22/03/2022;AF11059;2;l1
22/03/2022;AF11060;2;l3
22/03/2022;AF11061;2;l1
22/03/2022;AF11062;4;l3
22/03/2022;AF11063;3;l3
22/03/2022;AF11064;2;l1
22/03/2022;AF11065;6;l2
22/03/2022;AF11066;2;l3
22/03/2022;AF11067;2;l3
22/03/2022;AF11068;6;l3
22/03/2022;AF11069;9;l2
22/03/2022;AF11070;2;l3
22/03/2022;AF11071;7;l2
22/03/2022;AF11072;3;l2
22/03/2022;AF11073;2;l3
22/03/2022;AF11074;2;l2
22/03/2022;AF11075;6;l1
22/03/2022;AF11076;5;l1
22/03/2022;AF11077;2;l3
22/03/2022;AF11078;5;l3
22/03/2022;AF11079;1;l2
22/03/2022;AF11080;5;l3
22/03/2022;AF11081;6;l2
22/03/2022;AF11082;3;l2
22/03/2022;AF11083;3;l2
22/03/2022;AF11084;7;l3
22/03/2022;AF11085;5;l2
22/03/2022;AF11086;7;l3
22/03/2022;AF11087;4;l2
22/03/2022;AF11088;6;l1
22/03/2022;AF11089;5;l1
23/03/2022;AF11090;2;l1
23/03/2022;AF11091;7;l2
23/03/2022;AF11092;6;l3
23/03/2022;AF11093;9;l2
23/03/2022;AF11094;2;l4
23/03/2022;AF11095;7;l2
23/03/2022;AF11096;5;l3
23/03/2022;AF11097;1;l3
23/03/2022;AF11098;9;l3
23/03/2022;AF11099;5;l3
23/03/2022;AF11100;3;l2
23/03/2022;AF11101;5;l2
23/03/2022;AF11102;3;l3
23/03/2022;AF11103;5;l3
23/03/2022;AF11104;1;l4
23/03/2022;AF11105;9;l1
23/03/2022;AF11106;1;l2
23/03/2022;AF11107;4;l2
23/03/2022;AF11108;9;l3
23/03/2022;AF11109;2;l3
23/03/2022;AF11110;6;l2
23/03/2022;AF11111;5;l2
23/03/2022;AF11112;3;l1
23/03/2022;AF11113;6;l2
23/03/2022;AF11114;2;l2
23/03/2022;AF11115;9;l1
23/03/2022;AF11116;9;l3
23/03/2022;AF11117;6;l2
23/03/2022;AF11118;4;l3
23/03/2022;AF11119;1;l2
23/03/2022;AF11120;9;l3
23/03/2022;AF11121;2;l2
23/03/2022;AF11122;4;l1
23/03/2022;AF11123;2;l4
23/03/2022;AF11124;4;l3
23/03/2022;AF11125;4;l3
23/03/2022;AF11126;4;l1
23/03/2022;AF11127;4;l2
23/03/2022;AF11128;3;l3
23/03/2022;AF11129;1;l3
23/03/2022;AF11130;9;l2
23/03/2022;AF11131;3;l2
23/03/2022;AF11132;6;l2
23/03/2022;AF11133;6;l4
23/03/2022;AF11134;4;l2
23/03/2022;AF11135;1;l1
23/03/2022;AF11136;6;l2
23/03/2022;AF11137;3;l3
23/03/2022;AF11138;2;l1
23/03/2022;AF11139;4;l1
23/03/2022;AF11140;3;l3
23/03/2022;AF11141;9;l3
23/03/2022;AF11142;5;l1
23/03/2022;AF11143;4;l2
23/03/2022;AF11144;7;l3
23/03/2022;AF11145;7;l3
23/03/2022;AF11146;2;l3
23/03/2022;AF11147;7;l3
23/03/2022;AF11148;3;l2
23/03/2022;AF11149;1;l4
23/03/2022;AF11150;3;l2
23/03/2022;AF11151;6;l3
23/03/2022;AF11152;2;l2
23/03/2022;AF11153;4;l2
23/03/2022;AF11154;6;l2
23/03/2022;AF11155;5;l2
23/03/2022;AF11156;4;l3
23/03/2022;AF11157;9;l1
23/03/2022;AF11158;7;l1
23/03/2022;AF11159;4;l2
23/03/2022;AF11160;1;l2
23/03/2022;AF11161;9;l2
23/03/2022;AF11162;3;l2
23/03/2022;AF11163;1;l3
23/03/2022;AF11164;9;l2
23/03/2022;AF11165;7;l1
23/03/2022;AF11166;2;l4
23/03/2022;AF11167;1;l2
23/03/2022;AF11168;7;l2
23/03/2022;AF11169;5;l2
23/03/2022;AF11170;2;l2
23/03/2022;AF11171;4;l2
23/03/2022;AF11172;2;l2
23/03/2022;AF11173;3;l1
23/03/2022;AF11174;5;l1
23/03/2022;AF11175;4;l4
23/03/2022;AF11176;5;l1
23/03/2022;AF11177;7;l1
23/03/2022;AF11178;5;l1
23/03/2022;AF11179;7;l3
23/03/2022;AF11180;1;l1
23/03/2022;AF11181;3;l3
23/03/2022;AF11182;2;l1
23/03/2022;AF11183;1;l3
23/03/2022;AF11184;6;l3
23/03/2022;AF11185;2;l3
23/03/2022;AF11186;3;l2
23/03/2022;AF11187;4;l2
23/03/2022;AF11188;3;l4
23/03/2022;AF11189;2;l1
23/03/2022;AF11190;4;l2
23/03/2022;AF11191;9;l2
23/03/2022;AF11192;3;l4
23/03/2022;AF11193;7;l2
23/03/2022;AF11194;2;l3
23/03/2022;AF11195;4;l1
23/03/2022;AF11196;5;l2
23/03/2022;AF11197;4;l3
23/03/2022;AF11198;2;l4
23/03/2022;AF11199;7;l1
23/03/2022;AF11200;4;l1
23/03/2022;AF11201;3;l2
23/03/2022;AF11202;4;l1
23/03/2022;AF11203;3;l3
23/03/2022;AF11204;3;l2
23/03/2022;AF11205;2;l3
23/03/2022;AF11206;3;l2
23/03/2022;AF11207;2;l2
23/03/2022;AF11208;1;l2
23/03/2022;AF11209;2;l1
23/03/2022;AF11210;4;l1
23/03/2022;AF11211;4;l1
23/03/2022;AF11212;4;l1
23/03/2022;AF11213;5;l3
23/03/2022;AF11214;7;l1
23/03/2022;AF11215;2;l3
23/03/2022;AF11216;1;l3
23/03/2022;AF11217;7;l1
23/03/2022;AF11218;2;l1
23/03/2022;AF11219;9;l2
23/03/2022;AF11220;3;l3
23/03/2022;AF11221;1;l4
23/03/2022;AF11222;2;l1
23/03/2022;AF11223;5;l2
23/03/2022;AF11224;2;l1
23/03/2022;AF11225;6;l4
23/03/2022;AF11226;3;l1
23/03/2022;AF11227;2;l1
23/03/2022;AF11228;9;l2
23/03/2022;AF11229;6;l2
23/03/2022;AF11230;3;l2
23/03/2022;AF11231;7;l1
23/03/2022;AF11232;1;l1
23/03/2022;AF11233;5;l1
23/03/2022;AF11234;7;l1
23/03/2022;AF11235;7;l2
23/03/2022;AF11236;4;l3
23/03/2022;AF11237;4;l1
23/03/2022;AF11238;5;l4
23/03/2022;AF11239;4;l3
23/03/2022;AF11240;4;l3
23/03/2022;AF11241;7;l3
23/03/2022;AF11242;7;l2
24/03/2022;AF11243;2;l1
24/03/2022;AF11244;4;l1
24/03/2022;AF11245;5;l4
24/03/2022;AF11246;6;l4
24/03/2022;AF11247;2;l1
24/03/2022;AF11248;2;l3
24/03/2022;AF11249;7;l1
24/03/2022;AF11250;3;l3
24/03/2022;AF11251;9;l2
24/03/2022;AF11252;2;l2
24/03/2022;AF11253;6;l1
24/03/2022;AF11254;9;l4
24/03/2022;AF11255;2;l2
24/03/2022;AF11256;5;l1
24/03/2022;AF11257;3;l1
24/03/2022;AF11258;1;l3
24/03/2022;AF11259;1;l2
24/03/2022;AF11260;3;l3
24/03/2022;AF11261;2;l1
24/03/2022;AF11262;3;l1
24/03/2022;AF11263;3;l1
24/03/2022;AF11264;3;l4
24/03/2022;AF11265;7;l3
24/03/2022;AF11266;1;l1
24/03/2022;AF11267;7;l4
24/03/2022;AF11268;2;l2
24/03/2022;AF11269;3;l3
24/03/2022;AF11270;9;l1
24/03/2022;AF11271;2;l3
24/03/2022;AF11272;3;l1
24/03/2022;AF11273;5;l1
24/03/2022;AF11274;3;l3
24/03/2022;AF11275;7;l1
24/03/2022;AF11276;2;l2
24/03/2022;AF11277;3;l3
24/03/2022;AF11278;3;l1
24/03/2022;AF11279;9;l2
24/03/2022;AF11280;6;l3
24/03/2022;AF11281;2;l3
24/03/2022;AF11282;2;l1
24/03/2022;AF11283;2;l1
24/03/2022;AF11284;2;l3
24/03/2022;AF11285;5;l4
24/03/2022;AF11286;3;l4
24/03/2022;AF11287;5;l2
24/03/2022;AF11288;7;l2
24/03/2022;AF11289;4;l1
24/03/2022;AF11290;3;l1
24/03/2022;AF11291;1;l2
24/03/2022;AF11292;2;l2
24/03/2022;AF11293;4;l3
24/03/2022;AF11294;2;l4
24/03/2022;AF11295;2;l2
24/03/2022;AF11296;3;l3
24/03/2022;AF11297;5;l4
24/03/2022;AF11298;7;l1
24/03/2022;AF11299;3;l2
24/03/2022;AF11300;3;l1
24/03/2022;AF11301;4;l1
24/03/2022;AF11302;1;l2
24/03/2022;AF11303;3;l3
24/03/2022;AF11304;2;l1
24/03/2022;AF11305;6;l1
24/03/2022;AF11306;9;l1
24/03/2022;AF11307;6;l2
24/03/2022;AF11308;2;l3
24/03/2022;AF11309;3;l4
24/03/2022;AF11310;5;l3
24/03/2022;AF11311;4;l3
24/03/2022;AF11312;7;l2
24/03/2022;AF11313;6;l2
24/03/2022;AF11314;9;l3
24/03/2022;AF11315;4;l3
24/03/2022;AF11316;4;l2
24/03/2022;AF11317;3;l2
24/03/2022;AF11318;3;l2
24/03/2022;AF11319;7;l4
24/03/2022;AF11320;3;l3
24/03/2022;AF11321;3;l2
24/03/2022;AF11322;7;l2
24/03/2022;AF11323;3;l3
24/03/2022;AF11324;3;l1
24/03/2022;AF11325;4;l1
24/03/2022;AF11326;3;l1
24/03/2022;AF11327;5;l2
24/03/2022;AF11328;9;l1
24/03/2022;AF11329;7;l4
24/03/2022;AF11330;4;l3
24/03/2022;AF11331;9;l2
24/03/2022;AF11332;3;l1
24/03/2022;AF11333;1;l3
24/03/2022;AF11334;2;l1
24/03/2022;AF11335;4;l3
24/03/2022;AF11336;7;l3
24/03/2022;AF11337;3;l1
24/03/2022;AF11338;4;l4
24/03/2022;AF11339;3;l2
24/03/2022;AF11340;4;l4
24/03/2022;AF11341;1;l1
24/03/2022;AF11342;3;l3
24/03/2022;AF11343;9;l2
24/03/2022;AF11344;7;l3
24/03/2022;AF11345;5;l3
24/03/2022;AF11346;4;l2
24/03/2022;AF11347;7;l3
24/03/2022;AF11348;2;l1
24/03/2022;AF11349;2;l2
24/03/2022;AF11350;3;l2
24/03/2022;AF11351;9;l3
24/03/2022;AF11352;1;l2
24/03/2022;AF11353;2;l2
24/03/2022;AF11354;9;l1
24/03/2022;AF11355;4;l2
24/03/2022;AF11356;2;l1
24/03/2022;AF11357;5;l2
24/03/2022;AF11358;2;l2
24/03/2022;AF11359;3;l1
24/03/2022;AF11360;2;l3
24/03/2022;AF11361;3;l2
24/03/2022;AF11362;4;l3
24/03/2022;AF11363;9;l3
24/03/2022;AF11364;3;l3
24/03/2022;AF11365;2;l2
