DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR;CIDADE_LOJA
11/03/2022;109474;4;500004;Belo Horizonte
11/03/2022;109475;9;500005;Porto Alegre
11/03/2022;109476;9;500007;Porto Alegre
11/03/2022;109477;2;500006;Porto Alegre
11/03/2022;109478;2;500010;São Paulo
11/03/2022;109479;9;500010;Belo Horizonte
11/03/2022;109480;1;500008;Rio de Janeiro
11/03/2022;109481;4;500005;Porto Alegre
11/03/2022;109482;5;500004;São Paulo
11/03/2022;109483;7;500003;São Paulo
11/03/2022;109484;1;500002;Rio de Janeiro
11/03/2022;109485;8;500004;São Paulo
11/03/2022;109486;5;500003;Rio de Janeiro
11/03/2022;109487;2;500005;Porto Alegre
11/03/2022;109488;5;500010;Rio de Janeiro
11/03/2022;109489;10;500007;São Paulo
11/03/2022;109490;7;500010;Rio de Janeiro
11/03/2022;109491;6;500007;São Paulo
11/03/2022;109492;2;500007;Belo Horizonte
11/03/2022;109493;3;500005;Porto Alegre
11/03/2022;109494;5;500006;Rio de Janeiro
11/03/2022;109495;3;500004;São Paulo
11/03/2022;109496;3;500003;São Paulo
11/03/2022;109497;1;500007;Belo Horizonte
11/03/2022;109498;5;500009;São Paulo
11/03/2022;109499;5;500010;São Paulo
11/03/2022;109500;6;500006;Porto Alegre
11/03/2022;109501;2;500004;Porto Alegre
11/03/2022;109502;7;500008;São Paulo
11/03/2022;109503;8;500008;São Paulo
11/03/2022;109504;6;500006;São Paulo
11/03/2022;109505;4;500004;Porto Alegre
11/03/2022;109506;6;500002;Belo Horizonte
11/03/2022;109507;10;500002;Porto Alegre
11/03/2022;109508;6;500009;Rio de Janeiro
11/03/2022;109509;1;500003;São Paulo
11/03/2022;109510;3;500001;São Paulo
11/03/2022;109511;5;500001;Porto Alegre
11/03/2022;109512;8;500007;São Paulo
11/03/2022;109513;5;500006;São Paulo
11/03/2022;109514;7;500002;Porto Alegre
11/03/2022;109515;5;500008;São Paulo
11/03/2022;109516;4;500009;São Paulo
11/03/2022;109517;8;500001;Rio de Janeiro
11/03/2022;109518;2;500003;Porto Alegre
11/03/2022;109519;5;500004;São Paulo
11/03/2022;109520;3;500004;São Paulo
11/03/2022;109521;4;500010;Porto Alegre
11/03/2022;109522;4;500004;Belo Horizonte
11/03/2022;109523;5;500008;São Paulo
11/03/2022;109524;2;500001;Belo Horizonte
11/03/2022;109525;4;500004;Belo Horizonte
11/03/2022;109526;9;500008;Porto Alegre
11/03/2022;109527;10;500010;Porto Alegre
11/03/2022;109528;10;500009;Rio de Janeiro
11/03/2022;109529;10;500006;Rio de Janeiro
11/03/2022;109530;10;500007;Belo Horizonte
11/03/2022;109531;6;500001;Rio de Janeiro
11/03/2022;109532;4;500009;Belo Horizonte
11/03/2022;109533;4;500003;São Paulo
11/03/2022;109534;10;500007;São Paulo
11/03/2022;109535;2;500004;Belo Horizonte
11/03/2022;109536;10;500004;Porto Alegre
11/03/2022;109537;1;500008;São Paulo
11/03/2022;109538;5;500006;São Paulo
11/03/2022;109539;6;500007;Rio de Janeiro
11/03/2022;109540;4;500006;São Paulo
11/03/2022;109541;7;500006;Belo Horizonte
11/03/2022;109542;6;500003;Belo Horizonte
11/03/2022;109543;1;500006;Rio de Janeiro
11/03/2022;109544;1;500002;Porto Alegre
11/03/2022;109545;4;500001;São Paulo
11/03/2022;109546;6;500005;São Paulo
11/03/2022;109547;7;500004;Rio de Janeiro
11/03/2022;109548;2;500010;Porto Alegre
11/03/2022;109549;4;500010;Belo Horizonte
11/03/2022;109550;5;500010;São Paulo
11/03/2022;109551;3;500007;Belo Horizonte
11/03/2022;109552;4;500004;Porto Alegre
11/03/2022;109553;1;500005;São Paulo
11/03/2022;109554;9;500007;São Paulo
11/03/2022;109555;5;500003;São Paulo
11/03/2022;109556;7;500002;Belo Horizonte
11/03/2022;109557;10;500007;Rio de Janeiro
11/03/2022;109558;5;500002;São Paulo
11/03/2022;109559;7;500009;São Paulo
11/03/2022;109560;8;500010;Belo Horizonte
11/03/2022;109561;7;500010;Porto Alegre
11/03/2022;109562;3;500001;São Paulo
11/03/2022;109563;2;500003;Belo Horizonte
11/03/2022;109564;8;500005;Porto Alegre
11/03/2022;109565;6;500007;Porto Alegre
11/03/2022;109566;1;500002;Rio de Janeiro
11/03/2022;109567;9;500002;Belo Horizonte
11/03/2022;109568;7;500004;Rio de Janeiro
11/03/2022;109569;6;500010;Porto Alegre
11/03/2022;109570;4;500007;Porto Alegre
11/03/2022;109571;9;500008;Porto Alegre
11/03/2022;109572;7;500004;Belo Horizonte
11/03/2022;109573;5;500005;Belo Horizonte
11/03/2022;109574;9;500007;Porto Alegre
11/03/2022;109575;8;500003;Rio de Janeiro
11/03/2022;109576;2;500005;Belo Horizonte
11/03/2022;109577;4;500007;Porto Alegre
11/03/2022;109578;6;500010;Porto Alegre
11/03/2022;109579;3;500006;São Paulo
11/03/2022;109580;4;500007;Rio de Janeiro
11/03/2022;109581;3;500007;São Paulo
11/03/2022;109582;6;500009;Belo Horizonte
11/03/2022;109583;9;500003;Belo Horizonte
11/03/2022;109584;8;500003;São Paulo
11/03/2022;109585;3;500008;Rio de Janeiro
11/03/2022;109586;9;500009;Rio de Janeiro
11/03/2022;109587;6;500010;Rio de Janeiro
11/03/2022;109588;3;500007;São Paulo
11/03/2022;109589;8;500001;Belo Horizonte
11/03/2022;109590;2;500005;Rio de Janeiro
11/03/2022;109591;2;500005;São Paulo
11/03/2022;109592;6;500001;Porto Alegre
11/03/2022;109593;8;500004;São Paulo
11/03/2022;109594;4;500002;Porto Alegre
11/03/2022;109595;10;500007;São Paulo
11/03/2022;109596;10;500009;Rio de Janeiro
11/03/2022;109597;10;500006;São Paulo
11/03/2022;109598;8;500007;Rio de Janeiro
11/03/2022;109599;2;500003;Rio de Janeiro
11/03/2022;109600;1;500009;Porto Alegre
11/03/2022;109601;4;500002;Belo Horizonte
11/03/2022;109602;7;500005;Porto Alegre
12/03/2022;109603;3;500009;Porto Alegre
12/03/2022;109604;2;500002;Belo Horizonte
12/03/2022;109605;9;500001;Porto Alegre
12/03/2022;109606;9;500003;Belo Horizonte
12/03/2022;109607;8;500008;Rio de Janeiro
12/03/2022;109608;9;500004;Porto Alegre
12/03/2022;109609;9;500006;Porto Alegre
12/03/2022;109610;9;500008;Porto Alegre
12/03/2022;109611;2;500006;Rio de Janeiro
12/03/2022;109612;2;500006;São Paulo
12/03/2022;109613;6;500008;Belo Horizonte
12/03/2022;109614;3;500004;Porto Alegre
12/03/2022;109615;4;500009;São Paulo
12/03/2022;109616;2;500004;Belo Horizonte
12/03/2022;109617;3;500002;Rio de Janeiro
12/03/2022;109618;6;500006;Porto Alegre
12/03/2022;109619;6;500007;Belo Horizonte
12/03/2022;109620;9;500001;Porto Alegre
12/03/2022;109621;9;500010;Belo Horizonte
12/03/2022;109622;2;500004;São Paulo
12/03/2022;109623;3;500006;Porto Alegre
12/03/2022;109624;9;500009;Belo Horizonte
12/03/2022;109625;6;500001;Rio de Janeiro
12/03/2022;109626;2;500003;São Paulo
12/03/2022;109627;9;500008;Rio de Janeiro
12/03/2022;109628;10;500004;Rio de Janeiro
12/03/2022;109629;9;500009;São Paulo
12/03/2022;109630;5;500001;São Paulo
12/03/2022;109631;5;500005;São Paulo
12/03/2022;109632;9;500001;São Paulo
12/03/2022;109633;10;500008;São Paulo
12/03/2022;109634;3;500007;Porto Alegre
12/03/2022;109635;5;500001;São Paulo
12/03/2022;109636;5;500008;São Paulo
12/03/2022;109637;9;500006;Belo Horizonte
12/03/2022;109638;2;500002;Belo Horizonte
12/03/2022;109639;4;500002;São Paulo
12/03/2022;109640;8;500006;Porto Alegre
12/03/2022;109641;7;500004;Porto Alegre
12/03/2022;109642;10;500007;Rio de Janeiro
12/03/2022;109643;9;500006;Rio de Janeiro
12/03/2022;109644;1;500004;São Paulo
12/03/2022;109645;10;500005;Rio de Janeiro
12/03/2022;109646;10;500005;Belo Horizonte
12/03/2022;109647;7;500006;Porto Alegre
12/03/2022;109648;7;500004;Rio de Janeiro
12/03/2022;109649;8;500004;Rio de Janeiro
12/03/2022;109650;6;500001;Belo Horizonte
12/03/2022;109651;5;500001;São Paulo
12/03/2022;109652;4;500002;Porto Alegre
12/03/2022;109653;5;500004;São Paulo
12/03/2022;109654;4;500007;São Paulo
12/03/2022;109655;4;500010;São Paulo
12/03/2022;109656;4;500005;Rio de Janeiro
12/03/2022;109657;8;500008;Rio de Janeiro
12/03/2022;109658;10;500010;Belo Horizonte
12/03/2022;109659;3;500001;Belo Horizonte
12/03/2022;109660;7;500005;Belo Horizonte
12/03/2022;109661;1;500002;Porto Alegre
12/03/2022;109662;7;500010;Rio de Janeiro
12/03/2022;109663;8;500009;Rio de Janeiro
12/03/2022;109664;5;500002;Porto Alegre
12/03/2022;109665;4;500008;Belo Horizonte
12/03/2022;109666;8;500006;Porto Alegre
12/03/2022;109667;7;500006;Porto Alegre
12/03/2022;109668;8;500007;Belo Horizonte
12/03/2022;109669;7;500006;Belo Horizonte
12/03/2022;109670;9;500006;São Paulo
12/03/2022;109671;7;500009;Belo Horizonte
12/03/2022;109672;1;500010;Belo Horizonte
12/03/2022;109673;8;500008;Belo Horizonte
12/03/2022;109674;10;500007;São Paulo
12/03/2022;109675;6;500008;Belo Horizonte
12/03/2022;109676;5;500002;Porto Alegre
12/03/2022;109677;3;500003;São Paulo
12/03/2022;109678;5;500003;Porto Alegre
12/03/2022;109679;8;500007;São Paulo
12/03/2022;109680;9;500005;Porto Alegre
12/03/2022;109681;1;500002;Porto Alegre
12/03/2022;109682;8;500010;Porto Alegre
12/03/2022;109683;10;500003;Rio de Janeiro
12/03/2022;109684;9;500005;Belo Horizonte
12/03/2022;109685;9;500003;Belo Horizonte
12/03/2022;109686;2;500006;Porto Alegre
12/03/2022;109687;10;500003;São Paulo
12/03/2022;109688;5;500002;Belo Horizonte
12/03/2022;109689;10;500002;Belo Horizonte
12/03/2022;109690;2;500004;Belo Horizonte
12/03/2022;109691;1;500008;São Paulo
12/03/2022;109692;2;500002;Porto Alegre
12/03/2022;109693;5;500006;Rio de Janeiro
12/03/2022;109694;9;500009;Rio de Janeiro
12/03/2022;109695;5;500008;Porto Alegre
12/03/2022;109696;10;500008;Belo Horizonte
12/03/2022;109697;9;500006;Porto Alegre
12/03/2022;109698;5;500007;São Paulo
12/03/2022;109699;2;500010;São Paulo
12/03/2022;109700;9;500004;Porto Alegre
12/03/2022;109701;1;500005;São Paulo
12/03/2022;109702;3;500001;São Paulo
12/03/2022;109703;5;500009;Belo Horizonte
12/03/2022;109704;5;500009;São Paulo
12/03/2022;109705;7;500010;Rio de Janeiro
12/03/2022;109706;9;500009;Belo Horizonte
12/03/2022;109707;3;500009;Porto Alegre
12/03/2022;109708;6;500008;Porto Alegre
12/03/2022;109709;2;500004;Belo Horizonte
12/03/2022;109710;8;500001;Belo Horizonte
12/03/2022;109711;10;500005;São Paulo
12/03/2022;109712;7;500001;São Paulo
12/03/2022;109713;5;500008;Rio de Janeiro
12/03/2022;109714;6;500002;Rio de Janeiro
12/03/2022;109715;6;500005;Rio de Janeiro
12/03/2022;109716;4;500002;São Paulo
12/03/2022;109717;10;500010;Porto Alegre
12/03/2022;109718;9;500004;Rio de Janeiro
12/03/2022;109719;8;500006;Rio de Janeiro
12/03/2022;109720;2;500006;Belo Horizonte
12/03/2022;109721;10;500008;Porto Alegre
12/03/2022;109722;4;500006;Rio de Janeiro
12/03/2022;109723;7;500004;Rio de Janeiro
12/03/2022;109724;5;500002;Porto Alegre
12/03/2022;109725;10;500004;São Paulo
12/03/2022;109726;9;500004;Porto Alegre
12/03/2022;109727;1;500010;São Paulo
12/03/2022;109728;10;500008;Porto Alegre
12/03/2022;109729;7;500006;Belo Horizonte
12/03/2022;109730;4;500007;Porto Alegre
12/03/2022;109731;8;500010;Porto Alegre
12/03/2022;109732;7;500006;Porto Alegre
12/03/2022;109733;2;500001;São Paulo
12/03/2022;109734;2;500009;Porto Alegre
12/03/2022;109735;2;500006;São Paulo
12/03/2022;109736;8;500004;São Paulo
12/03/2022;109737;5;500009;São Paulo
12/03/2022;109738;10;500003;Porto Alegre
12/03/2022;109739;10;500009;São Paulo
12/03/2022;109740;7;500007;Rio de Janeiro
12/03/2022;109741;10;500010;Porto Alegre
12/03/2022;109742;6;500007;São Paulo
12/03/2022;109743;4;500003;Rio de Janeiro
12/03/2022;109744;3;500008;Porto Alegre
12/03/2022;109745;10;500001;São Paulo
12/03/2022;109746;10;500007;São Paulo
13/03/2022;109747;5;500003;São Paulo
13/03/2022;109748;2;500001;Rio de Janeiro
13/03/2022;109749;8;500002;São Paulo
13/03/2022;109750;5;500004;São Paulo
13/03/2022;109751;9;500002;São Paulo
13/03/2022;109752;4;500009;São Paulo
13/03/2022;109753;8;500008;São Paulo
13/03/2022;109754;4;500008;Porto Alegre
13/03/2022;109755;8;500007;São Paulo
13/03/2022;109756;1;500008;Belo Horizonte
13/03/2022;109757;5;500009;São Paulo
13/03/2022;109758;3;500009;Rio de Janeiro
13/03/2022;109759;4;500005;São Paulo
13/03/2022;109760;9;500001;Belo Horizonte
13/03/2022;109761;7;500001;Porto Alegre
13/03/2022;109762;9;500010;Belo Horizonte
13/03/2022;109763;4;500007;Belo Horizonte
13/03/2022;109764;6;500010;Belo Horizonte
13/03/2022;109765;3;500004;Belo Horizonte
13/03/2022;109766;9;500008;Porto Alegre
13/03/2022;109767;10;500006;Belo Horizonte
13/03/2022;109768;4;500007;São Paulo
13/03/2022;109769;9;500005;Rio de Janeiro
13/03/2022;109770;2;500008;Rio de Janeiro
13/03/2022;109771;6;500007;São Paulo
13/03/2022;109772;10;500002;Porto Alegre
13/03/2022;109773;3;500007;Rio de Janeiro
13/03/2022;109774;9;500002;Rio de Janeiro
13/03/2022;109775;6;500009;Porto Alegre
13/03/2022;109776;7;500006;Rio de Janeiro
13/03/2022;109777;10;500007;Porto Alegre
13/03/2022;109778;8;500002;Rio de Janeiro
13/03/2022;109779;2;500003;São Paulo
13/03/2022;109780;3;500009;Porto Alegre
13/03/2022;109781;8;500010;Rio de Janeiro
13/03/2022;109782;1;500010;São Paulo
13/03/2022;109783;3;500002;São Paulo
13/03/2022;109784;4;500008;São Paulo
13/03/2022;109785;8;500005;São Paulo
13/03/2022;109786;6;500004;São Paulo
13/03/2022;109787;7;500007;Belo Horizonte
13/03/2022;109788;1;500002;Belo Horizonte
13/03/2022;109789;7;500004;São Paulo
13/03/2022;109790;5;500008;Belo Horizonte
13/03/2022;109791;2;500001;Belo Horizonte
13/03/2022;109792;7;500003;Porto Alegre
13/03/2022;109793;6;500004;Porto Alegre
13/03/2022;109794;10;500008;Rio de Janeiro
13/03/2022;109795;6;500006;Rio de Janeiro
13/03/2022;109796;8;500009;Porto Alegre
13/03/2022;109797;4;500001;Rio de Janeiro
13/03/2022;109798;2;500010;Rio de Janeiro
13/03/2022;109799;5;500001;Rio de Janeiro
13/03/2022;109800;8;500010;São Paulo
13/03/2022;109801;5;500001;Rio de Janeiro
13/03/2022;109802;8;500002;Porto Alegre
13/03/2022;109803;4;500007;Rio de Janeiro
13/03/2022;109804;8;500003;Rio de Janeiro
13/03/2022;109805;5;500006;São Paulo
13/03/2022;109806;1;500007;Belo Horizonte
13/03/2022;109807;10;500006;Porto Alegre
13/03/2022;109808;1;500008;Rio de Janeiro
13/03/2022;109809;6;500002;Rio de Janeiro
13/03/2022;109810;4;500001;Porto Alegre
13/03/2022;109811;6;500008;Rio de Janeiro
13/03/2022;109812;8;500002;Belo Horizonte
13/03/2022;109813;1;500006;Porto Alegre
13/03/2022;109814;7;500008;Belo Horizonte
13/03/2022;109815;4;500002;Rio de Janeiro
13/03/2022;109816;6;500005;São Paulo
13/03/2022;109817;6;500009;São Paulo
13/03/2022;109818;7;500004;São Paulo
13/03/2022;109819;2;500004;São Paulo
13/03/2022;109820;6;500003;Rio de Janeiro
13/03/2022;109821;1;500005;São Paulo
13/03/2022;109822;8;500002;Belo Horizonte
13/03/2022;109823;2;500002;Belo Horizonte
13/03/2022;109824;2;500009;Rio de Janeiro
13/03/2022;109825;1;500006;Porto Alegre
13/03/2022;109826;6;500008;Belo Horizonte
13/03/2022;109827;1;500003;São Paulo
13/03/2022;109828;3;500006;Rio de Janeiro
13/03/2022;109829;2;500005;São Paulo
13/03/2022;109830;5;500009;Belo Horizonte
13/03/2022;109831;3;500005;Porto Alegre
13/03/2022;109832;6;500009;São Paulo
13/03/2022;109833;5;500003;São Paulo
13/03/2022;109834;3;500004;Belo Horizonte
13/03/2022;109835;6;500001;Porto Alegre
13/03/2022;109836;2;500008;Rio de Janeiro
13/03/2022;109837;4;500009;Belo Horizonte
13/03/2022;109838;2;500005;Rio de Janeiro
13/03/2022;109839;3;500006;São Paulo
13/03/2022;109840;2;500007;Rio de Janeiro
13/03/2022;109841;8;500007;Belo Horizonte
13/03/2022;109842;6;500003;Belo Horizonte
13/03/2022;109843;5;500004;Porto Alegre
13/03/2022;109844;6;500004;São Paulo
13/03/2022;109845;2;500008;Porto Alegre
13/03/2022;109846;6;500008;Porto Alegre
13/03/2022;109847;2;500004;Rio de Janeiro
13/03/2022;109848;9;500006;São Paulo
13/03/2022;109849;1;500007;São Paulo
13/03/2022;109850;4;500007;Rio de Janeiro
13/03/2022;109851;5;500008;Belo Horizonte
13/03/2022;109852;4;500006;Porto Alegre
13/03/2022;109853;6;500010;Rio de Janeiro
13/03/2022;109854;7;500009;Rio de Janeiro
13/03/2022;109855;2;500007;Belo Horizonte
13/03/2022;109856;3;500004;Rio de Janeiro
13/03/2022;109857;10;500009;São Paulo
13/03/2022;109858;5;500006;Porto Alegre
13/03/2022;109859;5;500004;Belo Horizonte
13/03/2022;109860;9;500005;Porto Alegre
13/03/2022;109861;5;500008;São Paulo
13/03/2022;109862;4;500008;Belo Horizonte
14/03/2022;109863;5;500004;Rio de Janeiro
14/03/2022;109864;3;500007;Rio de Janeiro
14/03/2022;109865;8;500006;São Paulo
14/03/2022;109866;9;500010;Porto Alegre
14/03/2022;109867;10;500003;Rio de Janeiro
14/03/2022;109868;10;500001;São Paulo
14/03/2022;109869;3;500003;São Paulo
14/03/2022;109870;2;500002;Rio de Janeiro
14/03/2022;109871;2;500009;São Paulo
14/03/2022;109872;3;500008;São Paulo
14/03/2022;109873;7;500010;Belo Horizonte
14/03/2022;109874;8;500007;São Paulo
14/03/2022;109875;6;500008;Rio de Janeiro
14/03/2022;109876;5;500010;Porto Alegre
14/03/2022;109877;2;500001;São Paulo
14/03/2022;109878;8;500008;Porto Alegre
14/03/2022;109879;1;500006;Rio de Janeiro
14/03/2022;109880;5;500005;Porto Alegre
14/03/2022;109881;6;500001;São Paulo
14/03/2022;109882;4;500009;São Paulo
14/03/2022;109883;3;500006;Belo Horizonte
14/03/2022;109884;3;500007;Porto Alegre
14/03/2022;109885;8;500005;Rio de Janeiro
14/03/2022;109886;6;500007;São Paulo
14/03/2022;109887;1;500002;Porto Alegre
14/03/2022;109888;3;500003;São Paulo
14/03/2022;109889;8;500003;Rio de Janeiro
14/03/2022;109890;1;500010;São Paulo
14/03/2022;109891;8;500001;Porto Alegre
14/03/2022;109892;6;500008;Belo Horizonte
14/03/2022;109893;5;500004;São Paulo
14/03/2022;109894;7;500004;Belo Horizonte
14/03/2022;109895;10;500002;São Paulo
14/03/2022;109896;1;500007;Rio de Janeiro
14/03/2022;109897;6;500006;Rio de Janeiro
14/03/2022;109898;9;500005;Porto Alegre
14/03/2022;109899;4;500003;Belo Horizonte
14/03/2022;109900;1;500008;Porto Alegre
14/03/2022;109901;1;500006;São Paulo
14/03/2022;109902;4;500006;São Paulo
14/03/2022;109903;5;500004;São Paulo
14/03/2022;109904;5;500010;Rio de Janeiro
14/03/2022;109905;2;500004;Porto Alegre
14/03/2022;109906;5;500005;Belo Horizonte
14/03/2022;109907;7;500006;Porto Alegre
14/03/2022;109908;5;500008;Rio de Janeiro
14/03/2022;109909;6;500004;São Paulo
14/03/2022;109910;3;500001;Porto Alegre
14/03/2022;109911;6;500002;Porto Alegre
14/03/2022;109912;9;500003;Belo Horizonte
14/03/2022;109913;6;500006;Belo Horizonte
14/03/2022;109914;2;500009;São Paulo
14/03/2022;109915;7;500007;Porto Alegre
14/03/2022;109916;9;500006;São Paulo
14/03/2022;109917;10;500004;Belo Horizonte
14/03/2022;109918;8;500006;São Paulo
14/03/2022;109919;6;500005;São Paulo
14/03/2022;109920;7;500003;Rio de Janeiro
14/03/2022;109921;6;500005;Rio de Janeiro
14/03/2022;109922;10;500008;Belo Horizonte
14/03/2022;109923;5;500007;Rio de Janeiro
14/03/2022;109924;2;500002;Belo Horizonte
14/03/2022;109925;9;500006;São Paulo
14/03/2022;109926;1;500001;Rio de Janeiro
14/03/2022;109927;7;500006;São Paulo
14/03/2022;109928;10;500008;Porto Alegre
14/03/2022;109929;6;500002;São Paulo
14/03/2022;109930;8;500009;São Paulo
14/03/2022;109931;6;500003;Rio de Janeiro
14/03/2022;109932;3;500008;Rio de Janeiro
14/03/2022;109933;5;500006;Belo Horizonte
14/03/2022;109934;10;500006;Porto Alegre
14/03/2022;109935;1;500001;São Paulo
14/03/2022;109936;8;500007;Belo Horizonte
14/03/2022;109937;5;500001;Rio de Janeiro
14/03/2022;109938;9;500009;São Paulo
14/03/2022;109939;3;500002;Belo Horizonte
14/03/2022;109940;2;500004;Belo Horizonte
14/03/2022;109941;1;500009;Belo Horizonte
14/03/2022;109942;7;500006;Belo Horizonte
14/03/2022;109943;2;500002;Rio de Janeiro
14/03/2022;109944;1;500009;São Paulo
14/03/2022;109945;9;500007;Belo Horizonte
14/03/2022;109946;10;500006;Rio de Janeiro
14/03/2022;109947;10;500008;São Paulo
14/03/2022;109948;5;500003;Porto Alegre
14/03/2022;109949;6;500004;Rio de Janeiro
14/03/2022;109950;2;500002;Porto Alegre
14/03/2022;109951;5;500005;Porto Alegre
14/03/2022;109952;4;500007;São Paulo
14/03/2022;109953;7;500008;São Paulo
14/03/2022;109954;7;500008;Rio de Janeiro
14/03/2022;109955;5;500007;Belo Horizonte
14/03/2022;109956;5;500004;Rio de Janeiro
14/03/2022;109957;5;500001;Porto Alegre
14/03/2022;109958;10;500003;Belo Horizonte
14/03/2022;109959;7;500009;Belo Horizonte
14/03/2022;109960;7;500003;Porto Alegre
14/03/2022;109961;6;500003;São Paulo
14/03/2022;109962;9;500006;Belo Horizonte
14/03/2022;109963;8;500004;São Paulo
14/03/2022;109964;1;500006;São Paulo
14/03/2022;109965;1;500004;São Paulo
14/03/2022;109966;4;500006;Porto Alegre
14/03/2022;109967;3;500003;Rio de Janeiro
14/03/2022;109968;3;500001;Belo Horizonte
14/03/2022;109969;3;500005;São Paulo
14/03/2022;109970;1;500005;Rio de Janeiro
14/03/2022;109971;7;500007;São Paulo
14/03/2022;109972;9;500006;Rio de Janeiro
14/03/2022;109973;9;500004;Porto Alegre
14/03/2022;109974;4;500003;Rio de Janeiro
14/03/2022;109975;7;500009;Rio de Janeiro
14/03/2022;109976;7;500005;Porto Alegre
14/03/2022;109977;9;500010;São Paulo
14/03/2022;109978;5;500002;São Paulo
14/03/2022;109979;1;500009;Belo Horizonte
15/03/2022;109980;4;500002;Belo Horizonte
15/03/2022;109981;7;500001;Rio de Janeiro
15/03/2022;109982;5;500007;São Paulo
15/03/2022;109983;7;500005;São Paulo
15/03/2022;109984;5;500001;São Paulo
